"year","country","value"
2004,"BHR",13150166755.3191
2005,"BHR",15968726861.7021
2006,"BHR",18505053191.4894
2007,"BHR",21730000000.0
2008,"BHR",25710877659.5745
2009,"BHR",22938218085.1064
2010,"BHR",25713271276.5957
2011,"BHR",29157446808.5106
2012,"BHR",30749308510.6383
2013,"BHR",32898670212.766003
2014,"BHR",33387712765.9574
2015,"BHR",31125851063.8298
2016,"BHR",31858510638.2979
1960,"BHS",169803921.568627
1961,"BHS",190098039.21568602
1962,"BHS",212254901.96078402
1963,"BHS",237745098.039216
1964,"BHS",266666666.66666698
1965,"BHS",300392156.86274505
1966,"BHS",340000000.0
1967,"BHS",390196078.431373
1968,"BHS",444901960.784314
1969,"BHS",528137254.901961
1970,"BHS",538423153.692615
1971,"BHS",573400000.0
1972,"BHS",590900000.0
1973,"BHS",670900000.0
1974,"BHS",632400000.0
1975,"BHS",596200000.0
1976,"BHS",642100000.0
1977,"BHS",713000000.0
1978,"BHS",832400000.0
1979,"BHS",1139800100.0
1980,"BHS",1335300000.0
1981,"BHS",1426500000.0
1982,"BHS",1578300000.0
1983,"BHS",1732800000.0
1984,"BHS",2041100000.0
1985,"BHS",2320699900.0
1986,"BHS",2472500000.0
1987,"BHS",2713999900.0
1988,"BHS",2817900000.0
1989,"BHS",3062000000.0
1990,"BHS",3166000000.0
1991,"BHS",3111160000.0
1992,"BHS",3109000000.0
1993,"BHS",3092000000.0
1994,"BHS",3259000000.0
1995,"BHS",3429000000.0
1996,"BHS",3609000000.0
1997,"BHS",4961119000.0
1998,"BHS",5353524000.0
1999,"BHS",6019972000.0
2000,"BHS",6327552000.0
2001,"BHS",6516651000.0
2002,"BHS",6957996000.0
2003,"BHS",6949317000.0
2004,"BHS",7094413000.0
2005,"BHS",7706222000.0
2006,"BHS",7965588000.0
2007,"BHS",8318996000.0
2008,"BHS",8247000000.0
2009,"BHS",7820000000.0
2010,"BHS",7910000000.0
2011,"BHS",7890000000.0
2012,"BHS",8399000000.0
2013,"BHS",8522000000.0
2014,"BHS",8618000000.0
2015,"BHS",8854000000.0
2016,"BHS",9047000000.0
1994,"BIH",1255802469.1358
1995,"BIH",1866572953.7366602
1996,"BIH",2786045321.63743
1997,"BIH",3671816504.23851
1998,"BIH",4116699437.4041
1999,"BIH",4685729738.56209
2000,"BIH",5505984455.95855
2001,"BIH",5748990666.17862
2002,"BIH",6651226179.01829
2003,"BIH",8370020196.19158
2004,"BIH",10022840634.9206
2005,"BIH",11225138297.1959
2006,"BIH",12866524918.2221
2007,"BIH",15776422673.198
2008,"BIH",19101454463.7507
2009,"BIH",17600630726.6141
2010,"BIH",17164279813.0968
2011,"BIH",18629346790.8167
2012,"BIH",17207367625.8048
2013,"BIH",18154290272.2151
2014,"BIH",18521475376.4754
2015,"BIH",16173806634.5336
2016,"BIH",16559695718.568
1990,"BLR",21650000000.0
1991,"BLR",17420000000.0
1992,"BLR",17120370370.3704
1993,"BLR",16286280991.7355
1994,"BLR",14932192010.7419
1995,"BLR",13972630803.5817
1996,"BLR",14756861538.4615
1997,"BLR",14128412417.193
1998,"BLR",15222014828.3039
1999,"BLR",12138485328.6267
2000,"BLR",12736856827.9847
2001,"BLR",12354820143.8849
2002,"BLR",14594925392.9691
2003,"BLR",17825436034.5366
2004,"BLR",23141587717.7633
2005,"BLR",30210091836.8294
2006,"BLR",36961821893.6976
2007,"BLR",45275747860.6442
2008,"BLR",60752177438.8895
2009,"BLR",49208656976.0389
2010,"BLR",57231904542.8755
2011,"BLR",61762341356.8996
2012,"BLR",65685903833.0838
2013,"BLR",75527537703.1836
2014,"BLR",78813049849.6078
2015,"BLR",56454775870.958
2016,"BLR",47433442293.1858
1960,"BLZ",28071888.562228803
1961,"BLZ",29964370.7125857
1962,"BLZ",31856922.8615428
1963,"BLZ",33749405.0118998
1964,"BLZ",36193826.1234775
1965,"BLZ",40069930.0699301
1966,"BLZ",44405594.40559439
1967,"BLZ",47379310.3448276
1968,"BLZ",44910179.6407186
1969,"BLZ",47305389.221556894
1970,"BLZ",53233532.934131704
1971,"BLZ",59207317.07317071
1972,"BLZ",66062500.0
1973,"BLZ",78343558.28220859
1974,"BLZ",103216374.269006
1975,"BLZ",118066298.342541
1976,"BLZ",96905829.5964126
1977,"BLZ",117650000.0
1978,"BLZ",136300000.0
1979,"BLZ",151800000.0
1980,"BLZ",194750000.0
1981,"BLZ",192900000.0
1982,"BLZ",179250000.0
1983,"BLZ",189000000.0
1984,"BLZ",210900000.0
1985,"BLZ",209150000.0
1986,"BLZ",227850000.0
1987,"BLZ",276550000.0
1988,"BLZ",314900000.0
1989,"BLZ",363150000.0
1990,"BLZ",413050000.0
1991,"BLZ",444720750.0
1992,"BLZ",518239100.0
1993,"BLZ",559858250.0
1994,"BLZ",580863700.0
1995,"BLZ",620140400.0
1996,"BLZ",641383800.0
1997,"BLZ",654314350.0
1998,"BLZ",688992450.0
1999,"BLZ",732732350.0
2000,"BLZ",832072450.0
2001,"BLZ",871860600.0
2002,"BLZ",932551850.0
2003,"BLZ",990374050.0
2004,"BLZ",1057845500.0
2005,"BLZ",1114222550.0
2006,"BLZ",1217467600.0
2007,"BLZ",1290573400.0
2008,"BLZ",1368625150.0
2009,"BLZ",1336957250.0
2010,"BLZ",1397113450.0
2011,"BLZ",1486712300.0
2012,"BLZ",1573618750.0
2013,"BLZ",1613705850.0
2014,"BLZ",1706497950.0
2015,"BLZ",1742545900.0
2016,"BLZ",1765256400.0
1960,"BMU",84466654.0801544
1961,"BMU",89249986.70071559
1962,"BMU",94149985.9705588
1963,"BMU",96366652.3069165
1964,"BMU",107566650.637987
1965,"BMU",114339048.96273601
1966,"BMU",134173373.782802
1967,"BMU",155102984.621576
1968,"BMU",150000000.0
1969,"BMU",164900000.0
1970,"BMU",186300000.0
1971,"BMU",211100000.0
1972,"BMU",235400000.0
1973,"BMU",269500000.0
1974,"BMU",312600000.0
1975,"BMU",345000000.0
1976,"BMU",386300000.0
1977,"BMU",447000000.0
1978,"BMU",475800000.0
1979,"BMU",517200000.0
1980,"BMU",613299968.0
1981,"BMU",739100032.0
1982,"BMU",785500032.0
1983,"BMU",889400000.0
1984,"BMU",985699968.0
1985,"BMU",1039500032.0
1986,"BMU",1173500032.0
1987,"BMU",1296499968.0
1988,"BMU",1415100032.0
1989,"BMU",1501500032.0
1990,"BMU",1592400000.0
1991,"BMU",1634899968.0
1992,"BMU",1679900032.0
1993,"BMU",1820359936.0
1994,"BMU",1867160064.0
1995,"BMU",2030749952.0
1996,"BMU",2695390000.0
1997,"BMU",2932827000.0
1998,"BMU",3130748000.0
1999,"BMU",3324433000.0
2000,"BMU",3480219000.0
2001,"BMU",3680483000.0
2002,"BMU",3937228000.0
2003,"BMU",4186525000.0
2004,"BMU",4484703000.0
2005,"BMU",4868136000.0
2006,"BMU",5414299000.0
2007,"BMU",5895048000.0
2008,"BMU",6109928000.0
2009,"BMU",5806378000.0
2010,"BMU",5744414000.0
2011,"BMU",5550771000.0
2012,"BMU",5537537000.0
2013,"BMU",5573710000.0
1960,"BOL",563110051.920733
1961,"BOL",612518906.826491
1962,"BOL",669722541.277818
1963,"BOL",721142957.311474
1964,"BOL",812543072.505384
1965,"BOL",908874537.0370369
1966,"BOL",994044553.8720539
1967,"BOL",1084059814.81481
1968,"BOL",908874537.0370369
1969,"BOL",964615698.6531991
1970,"BOL",1017171717.1717199
1971,"BOL",1095454545.45455
1972,"BOL",1257615644.9793198
1973,"BOL",1263018490.7546198
1974,"BOL",2100249875.06247
1975,"BOL",2404697651.1744103
1976,"BOL",2732083958.02099
1977,"BOL",3227436281.85907
1978,"BOL",3758220889.55522
1979,"BOL",4421343606.18135
1980,"BOL",4537487842.57749
1981,"BOL",5891606676.18271
1982,"BOL",5594118400.16731
1983,"BOL",5422656261.71049
1984,"BOL",6169481549.374821
1985,"BOL",5377277406.71638
1986,"BOL",3959379487.6064
1987,"BOL",4347956298.51327
1988,"BOL",4597615562.66594
1989,"BOL",4715978868.216129
1990,"BOL",4867582620.20708
1991,"BOL",5343274311.56789
1992,"BOL",5643893347.00679
1993,"BOL",5734676560.92471
1994,"BOL",5981244886.917
1995,"BOL",6715220507.05164
1996,"BOL",7396966657.470541
1997,"BOL",7925673448.41368
1998,"BOL",8497545598.08352
1999,"BOL",8285075872.27307
2000,"BOL",8397912509.09679
2001,"BOL",8141537937.61068
2002,"BOL",7905485216.17852
2003,"BOL",8082364868.39357
2004,"BOL",8773451738.911291
2005,"BOL",9549077869.10651
2006,"BOL",11451869164.7112
2007,"BOL",13120159975.5451
2008,"BOL",16674324634.2373
2009,"BOL",17339992165.2422
2010,"BOL",19649631308.1648
2011,"BOL",23963033443.8518
2012,"BOL",27084497539.7974
2013,"BOL",30659338929.0883
2014,"BOL",32996187988.4226
2015,"BOL",33000198263.3864
2016,"BOL",33806395513.7482
1960,"BRA",15165569912.5199
1961,"BRA",15236854859.469
1962,"BRA",19926293839.0163
1963,"BRA",23021477292.2093
1964,"BRA",21211892259.9904
1965,"BRA",21790035117.19
1966,"BRA",27062716577.9111
1967,"BRA",30591834053.9653
1968,"BRA",33875881876.3672
1969,"BRA",37458898243.8609
1970,"BRA",42327600098.2412
1971,"BRA",49204456700.4516
1972,"BRA",58539008786.3684
1973,"BRA",79279057730.82901
1974,"BRA",105136007528.76
1975,"BRA",123709376567.89
1976,"BRA",152678020452.829
1977,"BRA",176171284311.76102
1978,"BRA",200800891870.16397
1979,"BRA",224969488835.18103
1980,"BRA",235024598983.26102
1981,"BRA",263561088977.129
1982,"BRA",281682304161.041
1983,"BRA",203304515490.795
1984,"BRA",209023912696.839
1985,"BRA",222942790435.29898
1986,"BRA",268137224729.722
1987,"BRA",294084112392.66
1988,"BRA",330397381998.489
1989,"BRA",425595310000.0
1990,"BRA",461951782000.0
1991,"BRA",602860000000.0
1992,"BRA",400599250000.0
1993,"BRA",437798577639.752
1994,"BRA",558111997497.263
1995,"BRA",785643456467.255
1996,"BRA",850425828275.793
1997,"BRA",883199443413.729
1998,"BRA",863723395088.3241
1999,"BRA",599388879704.634
2000,"BRA",655421153320.579
2001,"BRA",559372502338.237
2002,"BRA",507962741819.919
2003,"BRA",558320116997.075
2004,"BRA",669316239316.239
2005,"BRA",891629970423.9241
2006,"BRA",1107640325472.35
2007,"BRA",1397084381901.29
2008,"BRA",1695824517395.57
2009,"BRA",1667019605881.76
2010,"BRA",2208871646202.82
2011,"BRA",2616201578192.25
2012,"BRA",2465188674415.03
2013,"BRA",2472806919901.67
2014,"BRA",2455993200170.0
2015,"BRA",1803652649613.75
2016,"BRA",1796186586414.45
1980,"BRB",1012264035.9383401
1981,"BRB",1114104641.92324
1982,"BRB",1164059789.75045
1983,"BRB",1235775210.8196099
1984,"BRB",1347033586.8008199
1985,"BRB",1409740726.1551
1986,"BRB",1547790025.47984
1987,"BRB",1704440882.93392
1988,"BRB",1812891396.4731102
1989,"BRB",2006394477.47387
1990,"BRB",2012302519.5212398
1991,"BRB",2020744653.61842
1992,"BRB",1957168343.5437398
1993,"BRB",2063267995.73752
1994,"BRB",2151285060.4914103
1995,"BRB",2261996995.18515
1996,"BRB",2411846465.43502
1997,"BRB",2549260575.0703897
1998,"BRB",2874413287.26735
1999,"BRB",3012021852.2502
2000,"BRB",3121619807.97687
2001,"BRB",3116632412.98352
2002,"BRB",3169612598.3333397
2003,"BRB",3274856571.16604
2004,"BRB",3514370691.25563
2005,"BRB",3897467233.85757
2006,"BRB",4303275572.40197
2007,"BRB",4546115388.40716
2008,"BRB",4595264650.0
2009,"BRB",4601250000.0
2010,"BRB",4446800000.0
2011,"BRB",4358900000.0
2012,"BRB",4332150000.0
2013,"BRB",4371200000.0
2014,"BRB",4352700000.0
2015,"BRB",4421800000.0
2016,"BRB",4587550000.0
1965,"BRN",114040245.655299
1966,"BRN",132758395.400497
1967,"BRN",139030445.576898
1968,"BRN",160819286.554292
1969,"BRN",161211289.690318
1970,"BRN",179080099.30746102
1971,"BRN",197523179.241883
1972,"BRN",270818555.823521
1973,"BRN",433092003.579273
1974,"BRN",1073577085.64159
1975,"BRN",1168304305.6551301
1976,"BRN",1423061356.6456199
1977,"BRN",1732721160.9412198
1978,"BRN",1941600703.6059802
1979,"BRN",2803780005.51826
1980,"BRN",4928824957.9675
1981,"BRN",4366213849.57637
1982,"BRN",4264252336.4486
1983,"BRN",3844723142.45149
1984,"BRN",3782523088.4628
1985,"BRN",3523612563.0653205
1986,"BRN",2358592817.12134
1987,"BRN",2754463437.79677
1988,"BRN",2690717551.18267
1989,"BRN",2985467979.2852397
1990,"BRN",3520551724.13793
1991,"BRN",3701667052.55846
1992,"BRN",4183548189.07305
1993,"BRN",4105706151.75145
1994,"BRN",4087337959.93191
1995,"BRN",4734020036.68689
1996,"BRN",5115602836.87943
1997,"BRN",5197332974.13793
1998,"BRN",4051147227.53346
1999,"BRN",4600000000.0
2000,"BRN",6001153306.2645
2001,"BRN",5601090584.36122
2002,"BRN",5843329107.56171
2003,"BRN",6557333084.60567
2004,"BRN",7872333215.004141
2005,"BRN",9531402847.87311
2006,"BRN",11470703002.0769
2007,"BRN",12247694247.2298
2008,"BRN",14393099068.5859
2009,"BRN",10732366286.2643
2010,"BRN",13707370737.0737
2011,"BRN",18525319977.7407
2012,"BRN",19048495518.5659
2013,"BRN",18093829923.2737
2014,"BRN",17123125493.2912
2015,"BRN",12930394937.8137
2016,"BRN",11400266877.3769
1980,"BTN",135653295.165394
1981,"BTN",146391639.722864
1982,"BTN",148934334.038055
1983,"BTN",165585940.59405902
1984,"BTN",169264991.197183
1985,"BTN",172217502.02101898
1986,"BTN",201375725.614592
1987,"BTN",253182453.703704
1988,"BTN",283855833.333333
1989,"BTN",275949889.09427
1990,"BTN",299787275.842376
1991,"BTN",250045839.929639
1992,"BTN",250794359.567901
1993,"BTN",235239570.350935
1994,"BTN",270801565.189672
1995,"BTN",303053462.843047
1996,"BTN",316420860.852385
1997,"BTN",365964500.137703
1998,"BTN",376955087.251575
1999,"BTN",419035810.496981
2000,"BTN",439158233.199822
2001,"BTN",476360697.18160594
2002,"BTN",537050133.717342
2003,"BTN",622026107.7715759
2004,"BTN",702682018.976169
2005,"BTN",818869145.124717
2006,"BTN",897731524.9299221
2007,"BTN",1196091805.02316
2008,"BTN",1258332337.28382
2009,"BTN",1264758197.96593
2010,"BTN",1585472534.10547
2011,"BTN",1820207625.80217
2012,"BTN",1823692109.61652
2013,"BTN",1798333725.8395398
2014,"BTN",1958819914.95916
2015,"BTN",2057947621.19283
2016,"BTN",2236933237.89015
1960,"BWA",30412308.986401197
1961,"BWA",32902336.644746
1962,"BWA",35643207.626524605
1963,"BWA",38091150.566196
1964,"BWA",41613969.0506064
1965,"BWA",45790869.747312605
1966,"BWA",51464435.1464435
1967,"BWA",58646443.5146444
1968,"BWA",66248256.62482571
1969,"BWA",77356914.0788191
1970,"BWA",96245114.4611949
1971,"BWA",126957494.40715902
1972,"BWA",165258093.875959
1973,"BWA",244129088.027662
1974,"BWA",306033848.417954
1975,"BWA",355172413.793103
1976,"BWA",372010119.59521604
1977,"BWA",451603325.41567695
1978,"BWA",590376720.598889
1979,"BWA",819877300.613497
1980,"BWA",1060923829.1302099
1981,"BWA",1073861599.13948
1982,"BWA",1014907254.54016
1983,"BWA",1172258182.1496902
1984,"BWA",1240796364.75662
1985,"BWA",1114764007.14811
1986,"BWA",1392634771.9653
1987,"BWA",1965274882.36345
1988,"BWA",2644536804.1124396
1989,"BWA",3083800684.89751
1990,"BWA",3790567051.8677797
1991,"BWA",3942792837.35655
1992,"BWA",4146513722.3301897
1993,"BWA",4160086253.1468
1994,"BWA",4259330999.0315104
1995,"BWA",4730611067.02258
1996,"BWA",4847752842.78924
1997,"BWA",5020214747.45261
1998,"BWA",4790458837.170779
1999,"BWA",5484257417.17844
2000,"BWA",5788329609.15755
2001,"BWA",5489608299.66445
2002,"BWA",5438857106.73536
2003,"BWA",7511582173.37724
2004,"BWA",8957467706.5354
2005,"BWA",9931134940.51346
2006,"BWA",10126940513.3125
2007,"BWA",10939053367.1521
2008,"BWA",10945070441.9283
2009,"BWA",10267133177.7334
2010,"BWA",12786654365.8738
2011,"BWA",15682926890.0326
2012,"BWA",14686278713.5189
2013,"BWA",14915780533.086
2014,"BWA",16259445049.7698
2015,"BWA",14430608463.4399
2016,"BWA",15274861068.209
1960,"CAF",112155598.949571
1961,"CAF",123134584.467673
1962,"CAF",124482748.937917
1963,"CAF",129379097.888958
1964,"CAF",142025069.461676
1965,"CAF",150574816.300764
1966,"CAF",157930041.875883
1967,"CAF",163820538.86794698
1968,"CAF",191767436.956884
1969,"CAF",188039191.323608
1970,"CAF",189106554.521277
1971,"CAF",201450768.367553
1972,"CAF",230317908.03864303
1973,"CAF",271183061.359635
1974,"CAF",281398668.160613
1975,"CAF",378660016.26593596
1976,"CAF",451152449.98441106
1977,"CAF",507298120.68315
1978,"CAF",610578523.761178
1979,"CAF",700764892.704831
1980,"CAF",797048028.773247
1981,"CAF",694803502.722356
1982,"CAF",748312283.726758
1983,"CAF",658679394.907969
1984,"CAF",637820620.670195
1985,"CAF",864849765.0596651
1986,"CAF",1122265026.38274
1987,"CAF",1200991825.95398
1988,"CAF",1264899368.20165
1989,"CAF",1233930277.0492198
1990,"CAF",1440711395.67069
1991,"CAF",1377375030.5292099
1992,"CAF",1411917558.45855
1993,"CAF",1278781166.72188
1994,"CAF",851174350.6494089
1995,"CAF",1115389731.7911901
1996,"CAF",1007791186.2010599
1997,"CAF",937741468.029676
1998,"CAF",967338348.6583141
1999,"CAF",999477510.686632
2000,"CAF",914500299.097034
2001,"CAF",931833302.7528571
2002,"CAF",991387870.1246301
2003,"CAF",1139754799.16304
2004,"CAF",1270080250.6526802
2005,"CAF",1350301057.06866
2006,"CAF",1460562038.37097
2007,"CAF",1698125617.9230402
2008,"CAF",1985239276.62611
2009,"CAF",1981728140.77833
2010,"CAF",1986014845.6318398
2011,"CAF",2212699746.81377
2012,"CAF",2184183758.31567
2013,"CAF",1518565219.0106099
2014,"CAF",1702898939.55483
2015,"CAF",1583776759.97697
2016,"CAF",1756124677.1967099
1960,"CAN",41093453544.9096
1961,"CAN",40767969453.696
1962,"CAN",41978852041.4426
1963,"CAN",44657169109.22401
1964,"CAN",48882938810.2204
1965,"CAN",53909570342.16901
1966,"CAN",60358632035.1532
1967,"CAN",64768831262.1761
1968,"CAN",70759031841.7237
1969,"CAN",77887510241.7083
1970,"CAN",87896095224.4234
1971,"CAN",99271961477.5203
1972,"CAN",113082820992.019
1973,"CAN",131321859214.07901
1974,"CAN",160408697648.262
1975,"CAN",173834029787.65198
1976,"CAN",206575564401.62302
1977,"CAN",211612156934.65
1978,"CAN",218632867449.81198
1979,"CAN",243072102185.41898
1980,"CAN",273853826377.01
1981,"CAN",306214863624.99
1982,"CAN",313506525087.136
1983,"CAN",340547711781.889
1984,"CAN",355372558103.62103
1985,"CAN",364756499450.75104
1986,"CAN",377437927311.983
1987,"CAN",431316742081.448
1988,"CAN",507354351182.25397
1989,"CAN",565055743243.2429
1990,"CAN",593929550908.468
1991,"CAN",610328183643.188
1992,"CAN",592387689252.916
1993,"CAN",577170761956.438
1994,"CAN",578139279437.61
1995,"CAN",604031623433.401
1996,"CAN",628546387972.131
1997,"CAN",652825364726.275
1998,"CAN",631813279406.808
1999,"CAN",676082654640.91
2000,"CAN",742293448252.643
2001,"CAN",736379777892.562
2002,"CAN",757950678646.53
2003,"CAN",892380986367.854
2004,"CAN",1023196003074.56
2005,"CAN",1169357979864.66
2006,"CAN",1315415197461.21
2007,"CAN",1464977190205.75
2008,"CAN",1549131208997.19
2009,"CAN",1371153004986.44
2010,"CAN",1613464422811.13
2011,"CAN",1788647906047.76
2012,"CAN",1824288757447.57
2013,"CAN",1842628005830.18
2014,"CAN",1792883225804.38
2015,"CAN",1552807652015.37
2016,"CAN",1529760492201.35
1990,"CEB",256113714527.618
1991,"CEB",242631767248.70898
1992,"CEB",259823093659.716
1993,"CEB",273915105741.89102
1994,"CEB",310702556423.306
1995,"CEB",386114777052.74
1996,"CEB",412629652592.241
1997,"CEB",408895193163.935
1998,"CEB",447448444539.62
1999,"CEB",433914932035.509
2000,"CEB",427550058634.753
2001,"CEB",468161745109.39294
2002,"CEB",527146030956.31396
2003,"CEB",634284039973.081
2004,"CEB",762451562237.7991
2005,"CEB",885747879466.35
2006,"CEB",1001942855597.53
2007,"CEB",1260957147846.53
2008,"CEB",1523196377519.86
2009,"CEB",1279854250277.72
2010,"CEB",1312750149554.56
2011,"CEB",1446220607413.34
2012,"CEB",1350778814230.21
2013,"CEB",1421351670726.71
2014,"CEB",1461972726743.52
2015,"CEB",1281539342884.75
2016,"CEB",1303382786630.62
1960,"CHE",9522746719.21614
1961,"CHE",10712712465.0522
1962,"CHE",11879982758.5619
1963,"CHE",13063643795.7884
1964,"CHE",14480556571.5476
1965,"CHE",15346741669.7575
1966,"CHE",16480058704.8531
1967,"CHE",17740013179.26
1968,"CHE",18942729779.1
1969,"CHE",20524886616.4789
1970,"CHE",0
1971,"CHE",0
1972,"CHE",0
1973,"CHE",0
1974,"CHE",0
1975,"CHE",0
1976,"CHE",0
1977,"CHE",0
1978,"CHE",0
1979,"CHE",0
1980,"CHE",118710309542.28099
1981,"CHE",108721034568.78099
1982,"CHE",111431738019.012
1983,"CHE",111035571006.622
1984,"CHE",106019113631.527
1985,"CHE",107496240242.562
1986,"CHE",154095512368.67
1987,"CHE",192981619165.773
1988,"CHE",208774024533.588
1989,"CHE",201572650956.66
1990,"CHE",257420293190.325
1991,"CHE",260459896582.985
1992,"CHE",271133679206.37198
1993,"CHE",263691005481.862
1994,"CHE",291913801052.862
1995,"CHE",341759012938.68896
1996,"CHE",329619351051.78
1997,"CHE",286604024805.347
1998,"CHE",294977518761.208
1999,"CHE",289884127679.404
2000,"CHE",271659728209.379
2001,"CHE",278628772872.719
2002,"CHE",301127808995.252
2003,"CHE",351982634291.23
2004,"CHE",393541693928.428
2005,"CHE",407535656039.19
2006,"CHE",429195591242.622
2007,"CHE",477407802315.895
2008,"CHE",551546962699.658
2009,"CHE",539528229942.101
2010,"CHE",581208562423.374
2011,"CHE",696278717728.1371
2012,"CHE",665054050620.785
2013,"CHE",684835034384.327
2014,"CHE",702705544908.583
2015,"CHE",670789928809.8821
2016,"CHE",659827235193.83
1998,"CHI",5945677376.61477
1999,"CHI",6262740656.85164
2000,"CHI",6439703434.710239
2001,"CHI",6232906290.4851
2002,"CHI",6663669064.7482
2003,"CHI",7332244897.95918
2004,"CHI",8553643354.08275
2005,"CHI",8827272727.27273
2006,"CHI",9676172953.08188
2007,"CHI",11514605842.3369
1960,"CHL",4110000000.0
1961,"CHL",4609727272.72727
1962,"CHL",5416272727.27273
