"day","year","country","hour","value"
"6",2007,"CAN",21,7
"6",2008,"CAN",21,1
"6",2009,"CAN",21,3
"6",2010,"CAN",21,7
"6",2011,"CAN",21,9
"6",2012,"CAN",21,15
"6",2013,"CAN",21,13
"6",2007,"CRI",21,1
"6",2010,"DEU",21,1
"6",2012,"DEU",21,1
"6",2001,"DNK",21,1
"6",1995,"ESP",21,1
"6",2010,"ETH",21,2
"6",1978,"GBR",21,1
"6",1995,"GBR",21,1
"6",1998,"GBR",21,1
"6",2001,"GBR",21,1
"6",2002,"GBR",21,2
"6",2003,"GBR",21,2
"6",2004,"GBR",21,3
"6",2005,"GBR",21,4
"6",2006,"GBR",21,3
"6",2007,"GBR",21,6
"6",2008,"GBR",21,5
"6",2009,"GBR",21,19
"6",2010,"GBR",21,8
"6",2011,"GBR",21,1
"6",2012,"GBR",21,3
"6",2013,"GBR",21,3
"6",2011,"HUN",21,1
"6",2012,"HUN",21,1
"6",2007,"IND",21,1
"6",2009,"IND",21,2
"6",2013,"IND",21,2
"6",1989,"IRL",21,1
"6",2010,"IRL",21,1
"6",1991,"MEX",21,1
"6",2001,"MEX",21,1
"6",2004,"MEX",21,1
"6",2005,"MEX",21,1
"6",2006,"MEX",21,1
"6",2007,"MEX",21,1
"6",2014,"MEX",21,1
"6",2013,"MMR",21,1
"6",2001,"MYS",21,1
"6",2003,"NLD",21,1
"6",2005,"NLD",21,1
"6",2001,"NOR",21,1
"6",2001,"NZL",21,1
"6",2004,"NZL",21,1
"6",2010,"NZL",21,1
"6",2012,"NZL",21,1
"6",2000,"PAK",21,1
"6",2007,"PAK",21,1
"6",1995,"POL",21,1
"6",2011,"PRI",21,1
"6",2001,"PRT",21,1
"6",2004,"PRT",21,1
"6",2009,"PRT",21,1
"6",2012,"PRT",21,1
"6",2011,"SAU",21,1
"6",2007,"SVK",21,1
"6",2009,"SWE",21,1
"6",2013,"THA",21,1
"6",1962,"USA",21,1
"6",1966,"USA",21,3
"6",1968,"USA",21,8
"6",1970,"USA",21,4
"6",1971,"USA",21,1
"6",1972,"USA",21,1
"6",1974,"USA",21,3
"6",1975,"USA",21,6
"6",1976,"USA",21,2
"6",1977,"USA",21,3
"6",1978,"USA",21,6
"6",1979,"USA",21,5
"6",1980,"USA",21,1
"6",1981,"USA",21,4
"6",1983,"USA",21,1
"6",1984,"USA",21,3
"6",1985,"USA",21,2
"6",1986,"USA",21,6
"6",1987,"USA",21,2
"6",1988,"USA",21,1
"6",1989,"USA",21,3
"6",1990,"USA",21,8
"6",1991,"USA",21,5
"6",1992,"USA",21,2
"6",1993,"USA",21,3
"6",1994,"USA",21,6
"6",1995,"USA",21,27
"6",1996,"USA",21,20
"6",1997,"USA",21,22
"6",1998,"USA",21,25
"6",1999,"USA",21,47
"6",2000,"USA",21,41
"6",2001,"USA",21,73
"6",2002,"USA",21,65
"6",2003,"USA",21,62
"6",2004,"USA",21,53
"6",2005,"USA",21,53
"6",2006,"USA",21,50
"6",2007,"USA",21,68
"6",2008,"USA",21,68
"6",2009,"USA",21,121
"6",2010,"USA",21,101
"6",2011,"USA",21,151
"6",2012,"USA",21,315
"6",2013,"USA",21,314
"6",2014,"USA",21,72
"6",2012,"ZAF",21,3
"6",2014,"ZAF",21,1
"1",2012,"ARM",21,1
"1",1996,"AUS",21,1
"1",2003,"AUS",21,2
"1",2004,"AUS",21,1
"1",2007,"AUS",21,1
"1",2008,"AUS",21,1
"1",2013,"AUS",21,2
"1",2014,"AUS",21,1
"1",1996,"BGD",21,1
"1",2013,"BOL",21,1
"1",1974,"CAN",21,1
"1",1996,"CAN",21,1
"1",1997,"CAN",21,2
"1",1998,"CAN",21,1
"1",2000,"CAN",21,2
"1",2001,"CAN",21,3
"1",2002,"CAN",21,5
"1",2003,"CAN",21,1
"1",2004,"CAN",21,3
"1",2005,"CAN",21,3
"1",2006,"CAN",21,1
"1",2007,"CAN",21,4
"1",2008,"CAN",21,1
"1",2009,"CAN",21,3
"1",2010,"CAN",21,3
"1",2011,"CAN",21,1
"1",2012,"CAN",21,7
"1",2013,"CAN",21,4
"1",2014,"CAN",21,1
"1",2001,"CRI",21,2
"1",2007,"DEU",21,1
"1",1999,"ESP",21,1
"1",2004,"ESP",21,1
"1",2005,"FIN",21,1
"1",1976,"GBR",21,1
"1",1993,"GBR",21,1
"1",1998,"GBR",21,2
"1",2000,"GBR",21,1
"1",2002,"GBR",21,2
"1",2003,"GBR",21,2
"1",2005,"GBR",21,3
"1",2006,"GBR",21,4
"1",2007,"GBR",21,1
"1",2008,"GBR",21,3
"1",2009,"GBR",21,6
"1",2010,"GBR",21,1
"1",2011,"GBR",21,1
"1",2012,"GBR",21,1
"1",2013,"GBR",21,2
"1",2014,"GBR",21,1
"1",2014,"GRC",21,1
"1",2002,"HUN",21,1
"1",1993,"IND",21,1
"1",2003,"IND",21,1
"1",2007,"IND",21,2
"1",2010,"IND",21,1
"1",2012,"IND",21,1
"1",2013,"IND",21,1
"1",2014,"IND",21,1
"1",1968,"IRL",21,1
"1",2005,"IRL",21,1
"1",2004,"IRQ",21,1
"1",2006,"ISR",21,1
"1",1999,"ITA",21,1
"1",2002,"ITA",21,2
"1",2002,"LKA",21,1
"1",1978,"MEX",21,1
"1",1993,"MEX",21,1
"1",2006,"MEX",21,1
"1",2008,"MEX",21,1
"1",2006,"MLT",21,1
"1",2003,"NLD",21,2
"1",2014,"PAK",21,1
"1",1981,"PAN",21,1
"1",1993,"PHL",21,1
"1",2010,"PHL",21,1
"1",2013,"PHL",21,1
"1",2013,"POL",21,1
"1",1987,"PRI",21,1
"1",2012,"ROU",21,1
"1",2000,"SVN",21,1
"1",2014,"TTO",21,1
"1",2014,"TUR",21,1
"1",1997,"TUV",21,1
"1",1962,"USA",21,1
"1",1966,"USA",21,4
"1",1968,"USA",21,5
"1",1970,"USA",21,2
"1",1971,"USA",21,2
"1",1972,"USA",21,1
"1",1973,"USA",21,3
"1",1974,"USA",21,4
"1",1975,"USA",21,8
"1",1976,"USA",21,2
"1",1977,"USA",21,3
"1",1978,"USA",21,1
"1",1979,"USA",21,7
"1",1980,"USA",21,6
"1",1981,"USA",21,4
"1",1982,"USA",21,1
"1",1983,"USA",21,7
"1",1984,"USA",21,3
"1",1985,"USA",21,4
"1",1987,"USA",21,2
"1",1988,"USA",21,5
"1",1989,"USA",21,2
"1",1990,"USA",21,3
"1",1991,"USA",21,4
"1",1992,"USA",21,3
"1",1993,"USA",21,2
"1",1994,"USA",21,7
"1",1995,"USA",21,16
"1",1996,"USA",21,9
"1",1997,"USA",21,12
"1",1998,"USA",21,30
"1",1999,"USA",21,35
"1",2000,"USA",21,44
"1",2001,"USA",21,53
"1",2002,"USA",21,40
"1",2003,"USA",21,46
"1",2004,"USA",21,58
"1",2005,"USA",21,74
"1",2006,"USA",21,44
"1",2007,"USA",21,63
"1",2008,"USA",21,65
"1",2009,"USA",21,59
"1",2010,"USA",21,64
"1",2011,"USA",21,113
"1",2012,"USA",21,127
"1",2013,"USA",21,114
"1",2014,"USA",21,30
"1",1987,"UZB",21,1
"1",2012,"VIR",21,1
"1",2001,"ZAF",21,1
"1",2004,"ZAF",21,1
"1",2007,"ZAF",21,2
"1",2013,"ZAF",21,1
"5",2008,"ALB",21,1
"5",1978,"AUS",21,1
"5",1983,"AUS",21,1
"5",1988,"AUS",21,1
"5",1998,"AUS",21,1
"5",2001,"AUS",21,3
"5",2002,"AUS",21,2
"5",2003,"AUS",21,1
"5",2005,"AUS",21,1
"5",2013,"AUS",21,1
"5",2005,"AUT",21,1
"5",2009,"BGR",21,1
"5",2002,"BIH",21,1
"5",2009,"BRA",21,1
"5",1973,"CAN",21,1
"5",1978,"CAN",21,1
"5",1979,"CAN",21,1
"5",1983,"CAN",21,1
"5",1986,"CAN",21,1
"5",1997,"CAN",21,1
"5",1998,"CAN",21,3
"5",1999,"CAN",21,3
"5",2000,"CAN",21,2
"5",2002,"CAN",21,1
"5",2003,"CAN",21,4
"5",2004,"CAN",21,4
"5",2005,"CAN",21,6
"5",2006,"CAN",21,1
"5",2007,"CAN",21,2
"5",2008,"CAN",21,2
"5",2009,"CAN",21,4
"5",2010,"CAN",21,3
"5",2011,"CAN",21,7
"5",2012,"CAN",21,10
"5",2013,"CAN",21,7
"5",2014,"CAN",21,5
"5",2011,"CHL",21,1
"5",1979,"DEU",21,1
"5",1999,"DEU",21,1
"5",1999,"ECU",21,1
"5",2000,"EGY",21,1
"5",1997,"FRA",21,1
"5",2009,"FRA",21,1
"5",1977,"GBR",21,1
"5",1978,"GBR",21,1
"5",1979,"GBR",21,1
"5",1996,"GBR",21,1
"5",1998,"GBR",21,4
"5",2000,"GBR",21,2
"5",2001,"GBR",21,2
"5",2002,"GBR",21,2
"5",2003,"GBR",21,3
"5",2006,"GBR",21,1
"5",2007,"GBR",21,3
"5",2008,"GBR",21,6
"5",2009,"GBR",21,7
"5",2010,"GBR",21,1
"5",2013,"GBR",21,1
"5",2009,"GEO",21,1
"5",2001,"GRC",21,1
"5",2002,"GRC",21,1
"5",1992,"GTM",21,1
"5",2013,"GTM",21,1
"5",2012,"IND",21,1
"5",2005,"IRL",21,1
"5",2008,"IRL",21,1
"5",1984,"IRN",21,1
"5",2005,"JPN",21,1
"5",2007,"LSO",21,1
"5",2009,"MEX",21,1
"5",2010,"MEX",21,1
"5",2002,"MYS",21,1
"5",2003,"MYS",21,1
"5",2011,"MYS",21,1
"5",2013,"NIC",21,1
"5",1998,"NLD",21,1
"5",2008,"NLD",21,1
"5",2011,"NPL",21,1
"5",1978,"NZL",21,1
"5",2003,"NZL",21,1
"5",2004,"NZL",21,1
"5",2014,"OMN",21,1
"5",1996,"PHL",21,1
"5",1999,"PHL",21,1
"5",2006,"POL",21,1
"5",2011,"POL",21,1
"5",1980,"PRI",21,1
"5",2008,"PRI",21,1
"5",2000,"ROU",21,1
"5",2007,"THA",21,1
"5",2002,"TUR",21,1
"5",2009,"UKR",21,1
"5",1962,"USA",21,2
"5",1966,"USA",21,7
"5",1968,"USA",21,3
"5",1971,"USA",21,2
"5",1972,"USA",21,3
"5",1973,"USA",21,9
"5",1974,"USA",21,5
"5",1976,"USA",21,3
"5",1977,"USA",21,6
"5",1978,"USA",21,5
"5",1979,"USA",21,9
"5",1980,"USA",21,1
"5",1981,"USA",21,1
"5",1982,"USA",21,2
"5",1983,"USA",21,6
"5",1984,"USA",21,3
"5",1985,"USA",21,2
"5",1986,"USA",21,3
"5",1987,"USA",21,2
"5",1988,"USA",21,2
"5",1989,"USA",21,6
"5",1990,"USA",21,3
"5",1991,"USA",21,3
"5",1992,"USA",21,2
"5",1993,"USA",21,3
"5",1994,"USA",21,7
"5",1995,"USA",21,13
"5",1996,"USA",21,16
"5",1997,"USA",21,79
"5",1998,"USA",21,26
"5",1999,"USA",21,30
"5",2000,"USA",21,61
"5",2001,"USA",21,40
"5",2002,"USA",21,44
"5",2003,"USA",21,44
"5",2004,"USA",21,57
"5",2005,"USA",21,77
"5",2006,"USA",21,55
"5",2007,"USA",21,54
"5",2008,"USA",21,86
"5",2009,"USA",21,92
"5",2010,"USA",21,103
"5",2011,"USA",21,117
"5",2012,"USA",21,164
"5",2013,"USA",21,167
"5",2014,"USA",21,59
"5",1993,"ZAF",21,1
"5",1996,"ZAF",21,1
"5",1999,"ZAF",21,1
"5",2005,"ZAF",21,1
"5",2009,"ZAF",21,1
"5",2012,"ZAF",21,1
"2",2012,"ARE",21,1
"2",1993,"AUS",21,1
"2",2001,"AUS",21,1
"2",2002,"AUS",21,1
"2",2004,"AUS",21,1
"2",2007,"AUS",21,2
"2",2009,"AUS",21,1
"2",2012,"AUS",21,1
"2",2013,"AUS",21,1
"2",2014,"AUS",21,1
"2",2006,"BEL",21,1
"2",2002,"BHS",21,1
"2",1975,"CAN",21,2
"2",1980,"CAN",21,1
"2",1984,"CAN",21,1
"2",1986,"CAN",21,1
"2",1993,"CAN",21,1
"2",1994,"CAN",21,1
"2",1996,"CAN",21,1
"2",1998,"CAN",21,1
"2",1999,"CAN",21,1
"2",2000,"CAN",21,3
"2",2001,"CAN",21,1
"2",2002,"CAN",21,6
"2",2003,"CAN",21,5
"2",2004,"CAN",21,6
"2",2005,"CAN",21,5
"2",2006,"CAN",21,3
"2",2007,"CAN",21,3
"2",2008,"CAN",21,2
"2",2009,"CAN",21,6
"2",2010,"CAN",21,2
"2",2011,"CAN",21,3
"2",2012,"CAN",21,5
"2",2013,"CAN",21,3
"2",2014,"CAN",21,2
"2",2003,"CRI",21,1
"2",2008,"DEU",21,1
"2",2012,"ETH",21,1
"2",2005,"FIN",21,1
"2",2000,"FRA",21,1
"2",1989,"GBR",21,1
"2",1999,"GBR",21,1
"2",2000,"GBR",21,1
"2",2001,"GBR",21,1
"2",2002,"GBR",21,1
"2",2003,"GBR",21,3
"2",2004,"GBR",21,1
"2",2005,"GBR",21,1
"2",2006,"GBR",21,5
"2",2007,"GBR",21,2
"2",2008,"GBR",21,5
"2",2009,"GBR",21,3
"2",2010,"GBR",21,1
"2",2012,"GBR",21,1
"2",2014,"HRV",21,1
"2",2001,"IND",21,1
"2",2010,"IND",21,1
"2",2004,"IRN",21,1
"2",1986,"ISR",21,1
"2",2004,"ISR",21,1
"2",2007,"ISR",21,1
"2",2009,"JPN",21,1
"2",1977,"MEX",21,1
"2",1998,"MEX",21,1
"2",2003,"MEX",21,1
"2",2006,"MEX",21,1
"2",2007,"MEX",21,2
"2",2013,"MEX",21,2
"2",2003,"NLD",21,1
"2",2005,"NLD",21,1
"2",1999,"NZL",21,1
"2",2005,"NZL",21,1
"2",2007,"NZL",21,1
"2",2008,"PRI",21,1
"2",2014,"PRI",21,1
"2",2002,"ROU",21,1
"2",1962,"USA",21,2
"2",1966,"USA",21,3
"2",1968,"USA",21,2
"2",1970,"USA",21,1
"2",1971,"USA",21,2
"2",1972,"USA",21,2
"2",1973,"USA",21,2
"2",1974,"USA",21,3
"2",1975,"USA",21,6
"2",1976,"USA",21,6
"2",1977,"USA",21,1
"2",1978,"USA",21,8
"2",1979,"USA",21,2
"2",1980,"USA",21,6
"2",1981,"USA",21,7
"2",1982,"USA",21,5
"2",1983,"USA",21,1
"2",1984,"USA",21,2
"2",1985,"USA",21,5
"2",1986,"USA",21,3
"2",1987,"USA",21,4
"2",1988,"USA",21,2
"2",1989,"USA",21,3
"2",1991,"USA",21,4
"2",1992,"USA",21,2
"2",1993,"USA",21,6
"2",1994,"USA",21,6
"2",1995,"USA",21,33
"2",1996,"USA",21,10
"2",1997,"USA",21,17
"2",1998,"USA",21,29
"2",1999,"USA",21,40
"2",2000,"USA",21,61
"2",2001,"USA",21,47
"2",2002,"USA",21,48
"2",2003,"USA",21,46
"2",2004,"USA",21,72
"2",2005,"USA",21,52
"2",2006,"USA",21,49
"2",2007,"USA",21,72
"2",2008,"USA",21,69
"2",2009,"USA",21,89
"2",2010,"USA",21,81
"2",2011,"USA",21,76
"2",2012,"USA",21,138
"2",2013,"USA",21,141
"2",2014,"USA",21,43
"2",2010,"VNM",21,1
"2",2001,"ZAF",21,1
"2",2002,"ZAF",21,1
"2",2008,"ZAF",21,1
"7",2013,"ALB",22,1
"7",1997,"AUS",22,1
"7",2000,"AUS",22,3
"7",2001,"AUS",22,1
"7",2002,"AUS",22,1
"7",2005,"AUS",22,2
"7",2011,"AUS",22,1
"7",2002,"BRN",22,1
"7",1970,"CAN",22,1
"7",1973,"CAN",22,1
"7",1975,"CAN",22,1
"7",1991,"CAN",22,2
"7",1994,"CAN",22,1
"7",1997,"CAN",22,2
"7",1998,"CAN",22,3
"7",1999,"CAN",22,1
"7",2000,"CAN",22,2
"7",2001,"CAN",22,4
"7",2002,"CAN",22,7
"7",2003,"CAN",22,1
"7",2004,"CAN",22,8
"7",2005,"CAN",22,4
"7",2006,"CAN",22,4
"7",2007,"CAN",22,5
"7",2009,"CAN",22,2
"7",2010,"CAN",22,3
"7",2011,"CAN",22,3
"7",2012,"CAN",22,10
"7",2013,"CAN",22,8
"7",2014,"CAN",22,2
"7",2003,"CHE",22,1
"7",2010,"DNK",22,1
"7",1990,"EGY",22,1
"7",1994,"FIN",22,1
"7",2001,"FRA",22,1
"7",2006,"FRA",22,1
"7",2012,"FRA",22,1
"7",1976,"GBR",22,1
"7",1978,"GBR",22,1
"7",1994,"GBR",22,1
"7",1995,"GBR",22,1
"7",1996,"GBR",22,1
"7",1998,"GBR",22,1
"7",1999,"GBR",22,1
"7",2001,"GBR",22,4
"7",2002,"GBR",22,2
"7",2003,"GBR",22,3
"7",2004,"GBR",22,4
"7",2007,"GBR",22,3
"7",2008,"GBR",22,4
"7",2009,"GBR",22,8
"7",2010,"GBR",22,3
"7",2011,"GBR",22,1
"7",2012,"GBR",22,1
"7",2014,"GBR",22,1
"7",2002,"HRV",22,1
"7",2002,"HUN",22,1
"7",2004,"HUN",22,1
"7",2001,"IND",22,1
"7",2013,"IND",22,1
"7",2005,"IRL",22,1
"7",2010,"IRL",22,1
"7",2012,"IRL",22,1
"7",1999,"IRN",22,1
"7",2006,"IRQ",22,1
"7",2003,"ITA",22,1
"7",2010,"KWT",22,1
"7",1991,"MEX",22,1
"7",1994,"MEX",22,1
"7",1999,"MEX",22,1
"7",2003,"MEX",22,1
"7",2007,"MEX",22,1
"7",2011,"MEX",22,1
"7",2003,"MYS",22,1
"7",2005,"NGA",22,1
"7",2001,"NLD",22,1
"7",2002,"NLD",22,1
"7",2004,"NLD",22,1
"7",2008,"NLD",22,1
"7",1976,"NZL",22,1
"7",1993,"NZL",22,1
"7",2002,"NZL",22,1
"7",2012,"NZL",22,1
"7",1989,"PRI",22,3
"7",2003,"PRT",22,1
"7",2009,"PRT",22,1
"7",1993,"SWE",22,1
"7",2004,"THA",22,1
"7",2003,"TUR",22,1
"7",1962,"USA",22,2
"7",1966,"USA",22,1
"7",1968,"USA",22,2
"7",1970,"USA",22,2
"7",1971,"USA",22,1
"7",1973,"USA",22,2
"7",1974,"USA",22,4
"7",1975,"USA",22,7
"7",1976,"USA",22,5
"7",1977,"USA",22,3
"7",1978,"USA",22,2
"7",1979,"USA",22,4
"7",1980,"USA",22,4
"7",1981,"USA",22,2
"7",1982,"USA",22,2
"7",1983,"USA",22,1
"7",1984,"USA",22,4
"7",1985,"USA",22,3
"7",1986,"USA",22,3
"7",1987,"USA",22,3
"7",1988,"USA",22,2
"7",1989,"USA",22,4
"7",1990,"USA",22,6
"7",1991,"USA",22,4
"7",1992,"USA",22,3
"7",1993,"USA",22,2
"7",1994,"USA",22,7
"7",1995,"USA",22,26
"7",1996,"USA",22,11
"7",1997,"USA",22,23
"7",1998,"USA",22,25
"7",1999,"USA",22,56
"7",2000,"USA",22,40
"7",2001,"USA",22,59
"7",2002,"USA",22,44
"7",2003,"USA",22,56
"7",2004,"USA",22,48
"7",2005,"USA",22,41
"7",2006,"USA",22,50
"7",2007,"USA",22,66
"7",2008,"USA",22,65
"7",2009,"USA",22,57
"7",2010,"USA",22,119
"7",2011,"USA",22,102
"7",2012,"USA",22,127
"7",2013,"USA",22,133
"7",2014,"USA",22,38
"7",2009,"ZAF",22,2
"3",2007,"ARG",22,1
"3",1997,"AUS",22,1
"3",1999,"AUS",22,1
"3",2001,"AUS",22,1
"3",2002,"AUS",22,1
"3",2003,"AUS",22,2
"3",2004,"AUS",22,1
"3",2005,"AUS",22,1
"3",2007,"AUS",22,1
"3",2011,"AUS",22,2
"3",2012,"AUS",22,1
"3",2013,"AUS",22,2
"3",1999,"BEL",22,1
"3",2010,"BRA",22,1
"3",1966,"CAN",22,1
"3",1973,"CAN",22,1
"3",1979,"CAN",22,1
"3",1988,"CAN",22,1
"3",1990,"CAN",22,1
"3",1995,"CAN",22,1
"3",1997,"CAN",22,1
"3",1998,"CAN",22,3
"3",1999,"CAN",22,2
"3",2001,"CAN",22,5
"3",2002,"CAN",22,6
"3",2003,"CAN",22,10
"3",2004,"CAN",22,4
"3",2005,"CAN",22,3
"3",2006,"CAN",22,6
"3",2007,"CAN",22,9
"3",2008,"CAN",22,3
"3",2009,"CAN",22,2
"3",2010,"CAN",22,5
"3",2011,"CAN",22,2
"3",2012,"CAN",22,9
"3",2013,"CAN",22,5
"3",2014,"CAN",22,2
"3",2008,"CHN",22,1
"3",2012,"CHN",22,1
"3",1983,"COL",22,1
"3",2014,"COL",22,1
"3",2005,"CYP",22,1
"3",2003,"DEU",22,1
"3",2002,"ESP",22,1
"3",2000,"FIN",22,1
"3",1994,"FRA",22,1
"3",2001,"FRA",22,1
"3",1966,"GBR",22,1
"3",1970,"GBR",22,1
"3",1978,"GBR",22,1
"3",1987,"GBR",22,1
"3",1993,"GBR",22,1
"3",1996,"GBR",22,1
"3",2000,"GBR",22,8
"3",2001,"GBR",22,4
"3",2002,"GBR",22,3
"3",2003,"GBR",22,3
"3",2004,"GBR",22,1
"3",2005,"GBR",22,1
"3",2006,"GBR",22,1
"3",2007,"GBR",22,4
"3",2008,"GBR",22,4
"3",2009,"GBR",22,4
"3",2010,"GBR",22,2
"3",2011,"GBR",22,1
"3",2012,"GBR",22,2
"3",2013,"GBR",22,2
"3",2005,"GRC",22,1
"3",2002,"HND",22,1
"3",2007,"HRV",22,1
"3",2012,"IDN",22,1
"3",2000,"IND",22,2
"3",2006,"IND",22,1
"3",2004,"IRQ",22,1
"3",2003,"ITA",22,1
"3",1995,"JAM",22,1
"3",2000,"JPN",22,1
"3",1996,"MEX",22,1
"3",2002,"MEX",22,1
"3",2006,"MEX",22,1
"3",2009,"MYS",22,1
"3",2007,"NLD",22,1
"3",2007,"NOR",22,1
"3",2000,"NZL",22,1
"3",2001,"NZL",22,1
"3",2002,"NZL",22,1
"3",2004,"NZL",22,1
"3",2010,"NZL",22,1
"3",1976,"PHL",22,1
"3",2010,"PHL",22,1
"3",1998,"POL",22,1
"3",2011,"PRI",22,1
"3",1998,"PRT",22,1
"3",1999,"PYF",22,1
"3",2012,"SWE",22,1
"3",2004,"TUR",22,1
"3",1966,"USA",22,2
"3",1970,"USA",22,1
"3",1971,"USA",22,4
"3",1972,"USA",22,3
"3",1973,"USA",22,4
"3",1974,"USA",22,2
"3",1975,"USA",22,4
"3",1976,"USA",22,8
"3",1977,"USA",22,7
"3",1978,"USA",22,3
"3",1979,"USA",22,6
"3",1980,"USA",22,4
"3",1981,"USA",22,4
"3",1982,"USA",22,2
"3",1983,"USA",22,3
"3",1984,"USA",22,1
"3",1985,"USA",22,5
"3",1986,"USA",22,6
"3",1987,"USA",22,3
"3",1988,"USA",22,4
"3",1989,"USA",22,4
"3",1990,"USA",22,6
"3",1991,"USA",22,1
"3",1992,"USA",22,5
"3",1993,"USA",22,1
"3",1994,"USA",22,11
"3",1995,"USA",22,28
"3",1996,"USA",22,12
"3",1997,"USA",22,10
"3",1998,"USA",22,27
"3",1999,"USA",22,37
"3",2000,"USA",22,46
"3",2001,"USA",22,48
"3",2002,"USA",22,57
"3",2003,"USA",22,69
"3",2004,"USA",22,65
"3",2005,"USA",22,65
"3",2006,"USA",22,46
"3",2007,"USA",22,87
"3",2008,"USA",22,95
"3",2009,"USA",22,63
"3",2010,"USA",22,76
"3",2011,"USA",22,70
"3",2012,"USA",22,189
"3",2013,"USA",22,100
"3",2014,"USA",22,22
"3",2004,"ZAF",22,2
"4",2000,"AUS",22,1
"4",2002,"AUS",22,1
"4",2003,"AUS",22,3
"4",2005,"AUS",22,1
"4",2006,"AUS",22,2
"4",2009,"AUS",22,1
"4",2013,"AUS",22,1
"4",2014,"AUS",22,1
"4",2002,"BEL",22,1
"4",2014,"BEL",22,1
"4",2014,"BGR",22,1
"4",1995,"BHS",22,1
"4",1998,"BHS",22,1
"4",2002,"BIH",22,1
"4",2011,"BIH",22,1
"4",2005,"BRA",22,1
"4",2006,"BRA",22,1
"4",1978,"CAN",22,1
"4",1981,"CAN",22,1
"4",1983,"CAN",22,1
"4",1997,"CAN",22,1
"4",1998,"CAN",22,2
"4",1999,"CAN",22,2
"4",2000,"CAN",22,2
"4",2001,"CAN",22,4
"4",2002,"CAN",22,1
"4",2003,"CAN",22,11
"4",2004,"CAN",22,6
"4",2005,"CAN",22,3
"4",2007,"CAN",22,4
"4",2008,"CAN",22,2
"4",2009,"CAN",22,4
"4",2010,"CAN",22,9
"4",2011,"CAN",22,7
"4",2012,"CAN",22,2
"4",2013,"CAN",22,10
"4",2014,"CAN",22,2
"4",2000,"CRI",22,1
"4",2012,"CYP",22,1
"4",1990,"DEU",22,1
"4",2006,"DEU",22,1
"4",2008,"DEU",22,1
"4",2004,"ECU",22,1
"4",2008,"ESP",22,1
"4",2003,"FIN",22,1
"4",2011,"FRA",22,1
"4",1979,"GBR",22,1
"4",1994,"GBR",22,1
"4",1995,"GBR",22,1
"4",1996,"GBR",22,1
"4",1998,"GBR",22,3
"4",1999,"GBR",22,1
"4",2000,"GBR",22,2
"4",2001,"GBR",22,4
"4",2002,"GBR",22,4
"4",2003,"GBR",22,4
"4",2005,"GBR",22,2
"4",2006,"GBR",22,2
"4",2007,"GBR",22,3
"4",2008,"GBR",22,3
"4",2009,"GBR",22,4
"4",2010,"GBR",22,6
"4",2011,"GBR",22,3
"4",2012,"GBR",22,3
"4",2001,"IND",22,1
"4",2013,"IND",22,2
"4",2014,"IND",22,1
"4",2001,"IRL",22,1
"4",2012,"ITA",22,1
"4",1996,"JPN",22,1
"4",2002,"LKA",22,1
"4",2001,"LTU",22,1
"4",1998,"MAR",22,1
"4",1995,"MEX",22,1
"4",1997,"MEX",22,1
"4",2006,"MEX",22,1
"4",2002,"NLD",22,2
"4",2003,"NLD",22,2
"4",2005,"NOR",22,1
"4",2003,"NZL",22,1
"4",2005,"NZL",22,1
"4",2010,"PAK",22,1
"4",2011,"PRI",22,1
"4",2013,"PRI",22,2
"4",2004,"PRT",22,1
"4",1997,"QAT",22,1
"4",1968,"SWE",22,1
"4",1992,"SWZ",22,1
"4",2003,"THA",22,1
"4",2006,"TUR",22,1
"4",1966,"USA",22,4
"4",1968,"USA",22,1
"4",1971,"USA",22,2
"4",1972,"USA",22,5
"4",1973,"USA",22,1
"4",1974,"USA",22,7
"4",1975,"USA",22,1
"4",1976,"USA",22,5
"4",1977,"USA",22,4
"4",1978,"USA",22,10
"4",1979,"USA",22,3
"4",1980,"USA",22,3
"4",1982,"USA",22,1
"4",1984,"USA",22,2
"4",1985,"USA",22,2
"4",1986,"USA",22,2
"4",1987,"USA",22,3
"4",1988,"USA",22,3
"4",1989,"USA",22,4
"4",1990,"USA",22,4
"4",1991,"USA",22,9
"4",1992,"USA",22,4
"4",1993,"USA",22,6
"4",1994,"USA",22,10
"4",1995,"USA",22,14
"4",1996,"USA",22,20
"4",1997,"USA",22,22
"4",1998,"USA",22,36
"4",1999,"USA",22,45
"4",2000,"USA",22,52
"4",2001,"USA",22,47
"4",2002,"USA",22,48
"4",2003,"USA",22,51
"4",2004,"USA",22,65
"4",2005,"USA",22,51
"4",2006,"USA",22,35
"4",2007,"USA",22,70
"4",2008,"USA",22,63
"4",2009,"USA",22,61
"4",2010,"USA",22,73
"4",2011,"USA",22,74
"4",2012,"USA",22,103
"4",2013,"USA",22,150
"4",2014,"USA",22,37
"4",2009,"VEN",22,1
"6",1999,"ARG",22,1
"6",2011,"ARG",22,1
"6",2010,"ATG",22,1
"6",1978,"AUS",22,1
"6",1999,"AUS",22,1
"6",2000,"AUS",22,1
"6",2001,"AUS",22,1
"6",2005,"AUS",22,1
"6",2007,"AUS",22,1
"6",2013,"AUS",22,1
"6",2002,"BEL",22,1
"6",2005,"BEL",22,1
"6",2010,"BGR",22,1
"6",2001,"BRA",22,1
"6",2004,"BRA",22,1
"6",2007,"BRA",22,2
"6",1970,"CAN",22,2
"6",1974,"CAN",22,1
